comp_id,event,name,sex,division,bw,dots,team,s,b,d,total
IPLCN_030,Full Power,艾尔夏提·伊力夏提,M,J15-19,99.3,322.59,,225.0,87.5,210.0,522.5
IPLCN_030,Full Power,昌远鹏,M,Open,81.15,319.69,,190.0,87.5,190.0,467.5
IPLCN_030,Full Power,王丹璧,F,Open,50.0,319.52,,107.5,42.5,105.0,255.0
IPLCN_030,Full Power,李冠玉,M,J20-23,73.8,318.97,,170.0,100.0,170.0,440.0
IPLCN_030,Full Power,黄玉莹,F,Open,56.15,300.84,,100.0,40.0,120.0,260.0
IPLCN_030,Full Power,欧阳志杭,M,Open,79.7,300.62,,180.0,75.0,180.0,435.0
IPLCN_030,Full Power,曾意名,F,Open,50.75,288.27,,95.0,35.0,102.5,232.5
IPLCN_030,Full Power,李坤霖,F,Open,56.85,278.31,,90.0,45.0,107.5,242.5
IPLCN_030,Full Power,韦文科,M,J15-19,60.5,276.65,,110.0,95.0,125.0,330.0
IPLCN_030,Full Power,陈仲华,M,J15-19,71.2,267.28,,135.0,75.0,150.0,360.0
IPLCN_030,Full Power,刘远君,M,Open,100.2,430.49,,280.0,160.0,260.0,700.0
IPLCN_030,Full Power,陈宁,M,Open,84.05,413.96,,235.0,152.5,230.0,617.5
IPLCN_030,Full Power,赖世勇,M,J20-23,67.45,395.22,,167.5,125.0,220.0,512.5
IPLCN_030,Bench Only,陈俊宏,M,Open,107.8,119.37,,,200.0,,200.0
IPLCN_030,Bench Only,陈东福,M,J20-23,71.9,118.01,,,160.0,,160.0
IPLCN_030,Bench Only,田浩宇,M,Open,72.5,111.85,,,152.5,,152.5
IPLCN_030,Bench Only,林建良,M,Open,74.35,106.41,,,147.5,,147.5
IPLCN_030,Bench Only,陈宁,M,Open,84.05,100.56,,,150.0,,150.0
IPLCN_030,Bench Only,林重宏,M,Open,56.8,97.24,,,110.0,,110.0
IPLCN_030,Bench Only,何耀,M,J15-19,70.95,93.03,,,125.0,,125.0
IPLCN_030,Bench Only,臧封魁,M,J20-23,79.35,90.08,,,130.0,,130.0
IPLCN_030,Bench Only,肖钦文,M,Open,83.25,87.61,,,130.0,,130.0
IPLCN_030,Bench Only,蒋明皓,M,J20-23,76.0,81.81,,,115.0,,115.0
IPLCN_030,Bench Only,陈文文,M,Open,65.75,80.54,,,102.5,,102.5
IPLCN_030,Bench Only,方正军,M,M55-59,85.0,79.95,,,120.0,,120.0
IPLCN_030,Bench Only,黄晓多,M,Open,91.55,67.32,,,105.0,,105.0
IPLCN_030,Deadlift Only,热,M,J20-23,89.9,208.65,,,,322.5,322.5
IPLCN_030,Deadlift Only,廖邦杰,M,Open,75.7,208.61,,,,292.5,292.5
IPLCN_030,Deadlift Only,韦康,M,Open,84.55,207.14,,,,310.0,310.0
IPLCN_030,Deadlift Only,石强,M,Open,65.95,195.99,,,,250.0,250.0
IPLCN_030,Deadlift Only,陆建运,M,Open,81.5,187.58,,,,275.0,275.0
IPLCN_030,Deadlift Only,梁安阳,M,Open,81.05,181.34,,,,265.0,265.0
IPLCN_030,Deadlift Only,田浩宇,M,Open,72.5,176.03,,,,240.0,240.0
IPLCN_030,Deadlift Only,黎洋,M,Open,102.7,164.32,,,,270.0,270.0
IPLCN_030,Deadlift Only,朱国华,M,Open,85.9,154.02,,,,232.5,232.5
IPLCN_030,Deadlift Only,梁洪珲,M,Open,72.75,146.36,,,,200.0,200.0
IPLCN_030,Deadlift Only,陈媛,F,Open,82.7,118.2,,,,127.5,127.5
IPLCN_030,Deadlift Only,陈宁,M,Open,84.05,100.56,,,,150.0,150.0
IPLCN_031,Full Power,周红超,M,Open,86.55,506.4,,297.5,170.0,300.0,767.5
IPLCN_031,Full Power,周进,M,Open,87.6,498.28,,280.0,160.0,320.0,760.0
IPLCN_031,Full Power,廖邦杰,M,Open,81.2,473.38,,247.5,155.0,290.0,692.5
IPLCN_031,Full Power,田浩宇,M,Open,73.3,473.3,,237.5,150.0,262.5,650.0
IPLCN_031,Full Power,Donnie Lucas,M,Open,96.7,467.0,,295.0,162.5,290.0,747.5
IPLCN_031,Full Power,杨平,M,Open,74.4,443.5,,260.0,125.0,230.0,615.0
IPLCN_031,Full Power,DAEHA PARK,M,Open,86.55,440.42,,262.5,145.0,260.0,667.5
IPLCN_031,Full Power,唐欣,F,Open,74.3,435.58,,190.0,70.0,185.0,445.0
IPLCN_031,Full Power,文发源,M,Open,71.65,430.63,,207.5,120.0,255.0,582.5
IPLCN_031,Full Power,莫礼玮,M,J15-19,68.15,424.83,,190.0,130.0,235.0,555.0
IPLCN_031,Full Power,钟悼华,M,J20-23,66.5,420.75,,200.0,120.0,220.0,540.0
IPLCN_031,Full Power,黄洁光,M,Open,67.3,417.1,,197.5,122.5,220.0,540.0
IPLCN_031,Full Power,梁东,M,Open,66.05,416.99,,190.0,115.0,227.5,532.5
IPLCN_031,Full Power,王海宁,M,Open,58.8,416.28,,185.0,110.0,190.0,485.0
IPLCN_031,Full Power,李卓宇,M,J20-23,67.3,407.44,,185.0,120.0,222.5,527.5
IPLCN_031,Full Power,王昊杰,M,Open,77.95,406.21,,212.5,122.5,245.0,580.0
IPLCN_031,Full Power,王龙伟,M,Open,68.0,405.73,,225.0,150.0,250.0,625.0
IPLCN_031,Full Power,黎学勤,M,Open,108.5,404.85,,260.0,150.0,270.0,680.0
IPLCN_031,Full Power,金俊伍,M,M40-44,101.0,404.51,,252.5,155.0,252.5,660.0
IPLCN_031,Full Power,郑龙日,M,Open,58.8,403.4,,170.0,110.0,190.0,470.0
IPLCN_031,Full Power,欧阳永成,M,Open,68.75,403.17,,180.0,110.0,240.0,530.0
IPLCN_031,Full Power,林俊巢,M,J15-19,134.7,398.94,,270.0,170.0,280.0,720.0
IPLCN_031,Full Power,杨毅,M,Open,81.95,397.79,,225.0,125.0,235.0,585.0
IPLCN_031,Full Power,林佳宁,M,Open,124.3,397.44,,260.0,170.0,270.0,700.0
IPLCN_031,Full Power,李义鹏,M,Open,108.5,386.99,,240.0,160.0,250.0,650.0
IPLCN_031,Full Power,廖雄志,M,J15-19,81.05,386.64,,205.0,120.0,240.0,565.0
IPLCN_031,Full Power,高星,M,J20-23,102.9,386.14,,220.0,165.0,250.0,635.0
IPLCN_031,Full Power,汤子恒,M,Open,80.55,381.16,,207.5,120.0,227.5,555.0
IPLCN_031,Full Power,麦恺迪,M,J20-23,82.15,380.26,,217.5,115.0,227.5,560.0
IPLCN_031,Full Power,孟庆宏,M,J20-23,58.6,378.74,,175.0,105.0,160.0,440.0
IPLCN_031,Full Power,朱杰荣,M,J20-23,80.05,377.39,,210.0,127.5,210.0,547.5
IPLCN_031,Full Power,薛国荣,M,J15-19,85.5,375.24,,250.0,135.0,180.0,565.0
IPLCN_031,Full Power,杨惠颖,F,Open,56.3,372.5,,125.0,57.5,140.0,322.5
IPLCN_031,Full Power,文尚赐,M,M45-49,80.2,371.81,,210.0,100.0,230.0,540.0
IPLCN_031,Full Power,张敏,F,M40-44,65.9,369.04,,135.0,67.5,150.0,352.5
IPLCN_031,Full Power,邓怡新,M,J15-19,64.35,367.34,,180.0,95.0,185.0,460.0
IPLCN_031,Full Power,兰巍,M,Open,107.0,366.64,,240.0,140.0,232.5,612.5
IPLCN_031,Full Power,刘晓鹏,M,J20-23,112.0,366.23,,242.5,140.0,240.0,622.5
IPLCN_031,Full Power,全宇清,M,Open,82.45,362.53,,200.0,110.0,225.0,535.0
IPLCN_031,Full Power,林浩贤,M,Open,74.95,362.45,,182.5,117.5,205.0,505.0
IPLCN_031,Full Power,黄仪栋,M,J20-23,87.45,359.28,,212.5,115.0,220.0,547.5
IPLCN_031,Full Power,陈俊旭,M,J15-19,63.95,355.06,,155.0,85.0,202.5,442.5
IPLCN_031,Full Power,杨潘,M,Open,111.9,353.11,,220.0,162.5,217.5,600.0
IPLCN_031,Full Power,何翠婷,F,Open,62.2,352.29,,130.0,65.0,130.0,325.0
IPLCN_031,Full Power,黄紫晖,F,J20-23,64.8,348.95,,135.0,60.0,135.0,330.0
IPLCN_031,Full Power,黄嘉琪,F,J15-19,69.6,347.47,,130.0,52.5,160.0,342.5
IPLCN_031,Full Power,陈伟倡,M,Open,87.7,347.28,,210.0,105.0,215.0,530.0
IPLCN_031,Full Power,郑明晓,F,Open,62.3,341.11,,117.5,67.5,130.0,315.0
IPLCN_031,Full Power,车卜艳,F,Open,50.3,340.0,,100.0,45.0,127.5,272.5
IPLCN_031,Full Power,黄俊威,M,J15-19,71.05,338.3,,150.0,90.0,215.0,455.0
IPLCN_031,Full Power,吴泽豪,M,J15-19,96.95,336.97,,195.0,115.0,230.0,540.0
IPLCN_031,Full Power,冉鑫,M,J20-23,88.7,332.22,,190.0,107.5,212.5,510.0
IPLCN_031,Full Power,易宇凌,M,J20-23,80.05,330.86,,180.0,100.0,200.0,480.0
IPLCN_031,Full Power,涂梓浩,M,Open,78.25,330.15,,175.0,107.5,190.0,472.5
IPLCN_031,Full Power,毛培宾,M,J15-19,73.5,323.45,,175.0,85.0,185.0,445.0
IPLCN_031,Full Power,杨喜旭,M,Open,72.4,321.18,,165.0,97.5,175.0,437.5
IPLCN_031,Full Power,蒋先亮,M,Open,73.65,319.39,,180.0,85.0,175.0,440.0
IPLCN_031,Full Power,杨皓然,M,J15-19,66.6,319.11,,145.0,6.0,175.0,326.0
IPLCN_031,Full Power,王文越,F,Open,83.9,317.63,,130.0,67.5,147.5,345.0
IPLCN_031,Full Power,梁伟康,M,J15-19,96.15,313.19,,185.0,115.0,200.0,500.0
IPLCN_031,Full Power,王新楹,F,Open,66.8,311.6,,117.5,50.0,132.5,300.0
IPLCN_031,Full Power,曾美佳,F,Open,59.0,310.92,,112.5,45.0,120.0,277.5
IPLCN_031,Full Power,吴熙楠,M,J15-19,65.0,80608.0,,135.0,75.0,180.0,390.0
IPLCN_031,Full Power,张恩茂,M,Open,69.96,308.1,,142.5,82.5,185.0,410.0
IPLCN_031,Full Power,林李晴,F,Open,64.8,298.72,,105.0,55.0,122.5,282.5
IPLCN_031,Full Power,余志均,M,J15-19,57.8,298.26,,115.0,77.5,150.0,342.5
IPLCN_031,Full Power,王晓泉,M,J15-19,66.65,297.54,,152.5,70.0,160.0,382.5
IPLCN_031,Full Power,陈佩双,F,Open,40.8,292.27,,60.0,45.0,95.0,200.0
IPLCN_031,Full Power,吴惜青,F,Open,66.8,283.03,,97.5,45.0,130.0,272.5
IPLCN_031,Full Power,王艺颖,F,J20-23,55.1,281.21,,85.0,45.0,110.0,240.0
IPLCN_031,Full Power,伍雪莹,F,J20-23,59.6,275.53,,56.0,42.5,110.0,208.5
IPLCN_031,Full Power,程田,M,J20-23,87.05,271.34,,147.5,107.5,157.5,412.5
IPLCN_031,Full Power,李睿,F,J20-23,65.6,270.31,,105.0,42.5,110.0,257.5
IPLCN_031,Full Power,乔建质,M,Open,53.95,259.15,,105.0,60.0,115.0,280.0
IPLCN_031,Full Power,许漫丽,F,M50-54,51.4,254.98,,75.0,40.0,92.5,207.5
IPLCN_031,Full Power,费宏图,M,M55-59,79.05,253.48,,125.0,90.0,150.0,365.0
IPLCN_031,Full Power,王展飞,M,J15-19,56.0,250.62,,110.0,70.0,100.0,280.0
IPLCN_031,Full Power,黄兆信,M,M50-54,63.2,170.04,,72.5,50.0,87.5,210.0
IPLCN_031,Bench Only,章辉,M,Open,76.75,120.2,,,170.0,,170.0
IPLCN_031,Bench Only,陈承麒,M,J20-23,86.5,115.5,,,175.0,,175.0
IPLCN_031,Bench Only,苏潇燃,M,J20-23,74.85,113.14,,,157.5,,157.5
IPLCN_031,Bench Only,黄天佑,M,J20-23,84.1,110.58,,,165.0,,165.0
IPLCN_031,Bench Only,叶健豪,M,Open,72.2,104.81,,,142.5,,142.5
IPLCN_031,Bench Only,赵前,M,J20-23,74.6,104.38,,,145.0,,145.0
IPLCN_031,Bench Only,伍培辉,M,Open,67.35,104.22,,,135.0,,135.0
IPLCN_031,Bench Only,黎科成,M,J20-23,101.0,104.19,,,170.0,,170.0
IPLCN_031,Bench Only,王龙伟,M,Open,89.3,97.37,,,150.0,,150.0
IPLCN_031,Bench Only,周方卓,M,J20-23,103.9,96.91,,,160.0,,160.0
IPLCN_031,Bench Only,黎泽涛,M,J20-23,65.25,90.88,,,115.0,,115.0
IPLCN_031,Bench Only,江海波,M,Open,72.4,89.93,,,122.5,,122.5
IPLCN_031,Bench Only,丁子峻,M,J15-19,92.8,87.58,,,137.5,,137.5
IPLCN_031,Bench Only,黄嘉勇,M,M40-44,78.65,87.07,,,125.0,,125.0
IPLCN_031,Bench Only,梁帝,M,M40-44,102.7,85.2,,,140.0,,140.0
IPLCN_031,Bench Only,林伟凡,M,Open,74.8,84.44,,,117.5,,117.5
IPLCN_031,Bench Only,王子宁,M,Open,108.2,83.44,,,140.0,,140.0
IPLCN_031,Bench Only,吴光速,M,J20-23,80.1,82.68,,,120.0,,120.0
IPLCN_031,Bench Only,陈文杰,M,Open,74.85,77.22,,,107.5,,107.5
IPLCN_031,Bench Only,莫荣鑫,M,J15-19,72.75,73.18,,,100.0,,100.0
IPLCN_031,Bench Only,邵子奥,M,J15-19,79.45,72.7,,,105.0,,105.0
IPLCN_031,Bench Only,何立新,M,Open,59.55,70.07,,,82.5,,82.5
IPLCN_031,Bench Only,洗佳欣,F,Open,82.0,69.82,,,75.0,,75.0
IPLCN_031,Bench Only,马恩天,M,J15-19,67.0,69.74,,,90.0,,90.0
IPLCN_031,Bench Only,樊华,M,J15-19,79.15,64.19,,,92.5,,92.5
IPLCN_031,Bench Only,毛宇星,M,J15-19,96.4,62.56,,,100.0,,100.0
IPLCN_031,Bench Only,卢少豪,M,Open,59.55,59.45,,,70.0,,70.0
IPLCN_031,Bench Only,曾国彬,M,J15-19,70.35,56.14,,,75.0,,75.0
IPLCN_031,Deadlift Only,伍锐巢,M,Open,68.25,189.25,,,,247.5,247.5
IPLCN_031,Deadlift Only,韩子龙,M,J20-23,71.05,187.74,,,,252.5,252.5
IPLCN_031,Deadlift Only,关泳恒,M,Open,81.9,181.96,,,,267.5,267.5
IPLCN_031,Deadlift Only,张国浩,M,Open,64.45,175.48,,,,220.0,220.0
IPLCN_031,Deadlift Only,王文才,M,Open,80.7,174.94,,,,255.0,255.0
IPLCN_031,Deadlift Only,赵昕,M,Open,58.8,167.37,,,,195.0,195.0
IPLCN_031,Deadlift Only,刘耀鹏,M,J20-23,82.35,162.74,,,,240.0,240.0
IPLCN_031,Deadlift Only,杨惠颖,F,Open,56.3,161.7,,,,140.0,140.0
IPLCN_031,Deadlift Only,吴芷彤,F,Open,51.2,160.18,,,,130.0,130.0
IPLCN_031,Deadlift Only,黎圣权,M,J20-23,88.6,159.69,,,,245.0,245.0
IPLCN_031,Deadlift Only,刘智荣,M,J15-19,74.8,152.71,,,,212.5,212.5
IPLCN_031,Deadlift Only,李林丰,M,J15-19,59.75,148.22,,,,175.0,175.0
IPLCN_031,Deadlift Only,周怡霖,M,J20-23,97.2,146.47,,,,235.0,235.0
IPLCN_031,Deadlift Only,高进星,M,J20-23,102.9,145.94,,,,240.0,240.0
IPLCN_031,Deadlift Only,杨济安,M,J15-19,58.25,138.42,,,,160.0,160.0
IPLCN_031,Deadlift Only,依米兰阿不都克里木,M,J20-23,97.75,136.78,,,,220.0,220.0
IPLCN_032,Full Power,王佳鑫,M,Open,126.5,451.71,,315.0,192.5,292.5,800.0
IPLCN_032,Full Power,祝博宇,M,J20-23,72.8,446.19,,235.0,125.0,250.0,610.0
IPLCN_032,Full Power,许天畅,M,Open,74.5,441.31,,215.0,140.0,257.5,612.5
IPLCN_032,Full Power,DAEHA PARK,M,Open,80.3,430.02,,240.0,140.0,245.0,625.0
IPLCN_032,Full Power,郭义,M,J20-23,66.95,426.44,,200.0,120.0,230.0,550.0
IPLCN_032,Full Power,伍培辉,M,Open,67.1,421.87,,197.5,132.5,215.0,545.0
IPLCN_032,Full Power,许有臣,M,Open,68.3,418.43,,185.0,135.0,227.5,547.5
IPLCN_032,Full Power,钟焯华,M,J20-23,67.3,413.24,,200.0,115.0,220.0,535.0
IPLCN_032,Full Power,梁东,M,Open,65.25,403.02,,185.0,115.0,210.0,510.0
IPLCN_032,Full Power,潘群明,M,Open,59.05,401.97,,185.0,102.5,182.5,470.0
IPLCN_032,Full Power,戴世福,M,Open,81.2,401.6,,215.0,130.0,242.5,587.5
IPLCN_032,Full Power,王龙伟,M,J20-23,87.85,399.34,,235.0,145.0,230.0,610.0
IPLCN_032,Full Power,陆四文,M,Open,73.85,398.53,,197.5,120.0,232.5,550.0
IPLCN_032,Full Power,李斌辉,M,Open,80.25,395.76,,205.0,125.0,245.0,575.0
IPLCN_032,Full Power,骆华,M,M40-44,56.1,393.21,,162.5,102.5,175.0,440.0
IPLCN_032,Full Power,胡人杰,M,Open,95.95,388.73,,235.0,125.0,260.0,620.0
IPLCN_032,Full Power,谭杰,M,Open,56.0,387.11,,140.0,102.5,190.0,432.5
IPLCN_032,Full Power,岑延伸,M,J20-23,58.9,385.69,,167.5,105.0,177.5,450.0
IPLCN_032,Full Power,梁海锋,M,Open,74.45,385.64,,190.0,120.0,225.0,535.0
IPLCN_032,Full Power,吴嘉浚,M,J18-19,71.95,381.5,,190.0,95.0,232.5,517.5
IPLCN_032,Full Power,黄华健,M,Open,73.5,377.97,,195.0,125.0,200.0,520.0
IPLCN_032,Full Power,梁炜莹,F,J18-19,57.3,376.79,,125.0,52.5,152.5,330.0
IPLCN_032,Full Power,杨毅,M,Open,79.5,375.47,,207.5,115.0,220.0,542.5
IPLCN_032,Full Power,蓝海洋,M,J20-23,87.25,374.49,,220.0,125.0,225.0,570.0
IPLCN_032,Full Power,温乐键,M,Open,70.5,371.87,,170.0,117.5,210.0,497.5
IPLCN_032,Full Power,高立国,M,Open,59.5,369.7,,155.0,90.0,190.0,435.0
IPLCN_032,Full Power,黄任楠,M,Open,79.0,368.2,,195.0,130.0,205.0,530.0
IPLCN_032,Full Power,刘晓鹏,M,J20-23,99.45,367.11,,220.0,135.0,240.0,595.0
IPLCN_032,Full Power,吴云岳,M,Open,81.45,358.24,,175.0,130.0,220.0,525.0
IPLCN_032,Full Power,陈学文,F,Open,56.0,356.43,,112.5,70.0,125.0,307.5
IPLCN_032,Full Power,冯树洪,M,Open,80.85,356.35,,185.0,135.0,200.0,520.0
IPLCN_032,Full Power,纪美存,F,M40-44,56.03,353.41,,110.0,65.0,130.0,305.0
IPLCN_032,Full Power,叶远坤,M,Open,82.4,352.49,,187.5,142.5,190.0,520.0
IPLCN_032,Full Power,张展荣,M,Open,89.45,350.25,,210.0,115.0,215.0,540.0
IPLCN_032,Full Power,李铭聪,M,Open,70.85,346.4,,165.0,97.5,202.5,465.0
IPLCN_032,Full Power,周文彬,M,J18-19,57.95,343.22,,135.0,80.0,180.0,395.0
IPLCN_032,Full Power,许泽祥,M,J18-19,84.05,341.89,,185.0,125.0,200.0,510.0
IPLCN_032,Full Power,胡鑫龙,M,J20-23,73.5,341.62,,190.0,95.0,185.0,470.0
IPLCN_032,Full Power,郑伟田,M,J18-19,65.95,339.07,,155.0,95.0,182.5,432.5
IPLCN_032,Full Power,郑明晓,F,Open,64.75,338.53,,125.0,67.5,127.5,320.0
IPLCN_032,Full Power,刘纪元,M,Open,74.8,337.77,,185.0,100.0,185.0,470.0
IPLCN_032,Full Power,唐嘉杰,M,J20-23,81.85,336.82,,185.0,110.0,200.0,495.0
IPLCN_032,Full Power,蒲伟杰,M,J20-23,64.85,323.51,,170.0,80.0,157.5,407.5
IPLCN_032,Full Power,MatthewMoore,M,Open,74.1,321.74,,150.0,110.0,185.0,445.0
IPLCN_032,Full Power,岑家俊,M,J18-19,79.55,319.98,,202.5,80.0,180.0,462.5
IPLCN_032,Full Power,曾子明,M,Open,73.35,309.33,,160.0,107.5,157.5,425.0
IPLCN_032,Full Power,黄杨涛,M,J18-19,61.1,307.72,,152.5,75.0,142.5,370.0
IPLCN_032,Full Power,胡碧云,F,M40-44,57.7,306.89,,110.0,52.5,107.5,270.0
IPLCN_032,Full Power,杜洋乐然,M,J20-23,89.35,306.64,,165.0,107.5,200.0,472.5
IPLCN_032,Full Power,邓丹玲,F,Open,62.05,301.25,,110.0,37.5,130.0,277.5
IPLCN_032,Full Power,周大志,M,Open,64.55,298.76,,125.0,90.0,160.0,375.0
IPLCN_032,Full Power,张超,M,Open,91.9,273.57,,167.5,90.0,170.0,427.5
IPLCN_032,Full Power,刘泽燕,F,Open,76.55,269.81,,100.0,52.5,127.5,280.0
IPLCN_032,Full Power,伍雪莹,F,J20-23,59.8,261.06,,85.0,42.5,107.5,235.0
IPLCN_032,Full Power,杨广达,M,J18-19,51.1,258.09,,105.0,55.0,105.0,265.0
IPLCN_032,Bench Only,李曦,M,Open,59.85,118.41,,,140.0,,140.0
IPLCN_032,Bench Only,刘雨衡,M,J20-23,74.9,116.68,,,162.5,,162.5
IPLCN_032,Bench Only,黄超,M,Open,63.85,116.49,,,145.0,,145.0
IPLCN_032,Bench Only,陈承麒,M,J20-23,83.6,100.86,,,150.0,,150.0
IPLCN_032,Bench Only,农电光,M,M50-54,78.75,97.45,,,140.0,,140.0
IPLCN_032,Bench Only,伍嘉荣,M,Open,56.0,89.51,,,100.0,,100.0
IPLCN_032,Bench Only,陈学文,F,Open,57.45,79.79,,,70.0,,70.0
IPLCN_032,Bench Only,朱西葛,F,M45-49,64.95,58.08,,,55.0,,55.0
IPLCN_032,Deadlift Only,滕可,M,J20-23,64.4,191.54,,,,240.0,240.0
IPLCN_032,Deadlift Only,鲁趣意,F,Open,47.95,180.8,,,,140.0,140.0
IPLCN_032,Deadlift Only,蔡雍健,M,Open,73.3,167.48,,,,230.0,230.0
IPLCN_032,Deadlift Only,马颖琳,F,Open,45.95,159.93,,,,120.0,120.0
IPLCN_032,Deadlift Only,卢广鑫,M,J18-19,68.75,152.14,,,,200.0,200.0
IPLCN_032,Deadlift Only,吴芷彤,F,Open,51.65,146.96,,,,120.0,120.0
IPLCN_032,Deadlift Only,朱西蔼,F,M45-49,64.95,145.19,,,,137.5,137.5
IPLCN_032,Deadlift Only,王龙伟,M,J20-23,87.85,144.02,,,,220.0,220.0
IPLCN_032,Deadlift Only,车卜艳,F,J20-23,50.5,133.75,,,,107.5,107.5
IPLCN_032,Deadlift Only,李林丰,M,J18-19,54.85,113.97,,,,125.0,125.0
IPLCN_032,Deadlift Only,李学,M,Open,95.15,113.29,,,,180.0,180.0
IPLCN_032,Deadlift Only,中国张孔,Unknown,康比特,,0.0,,,,,
IPLCN_033,Full Power,伯钟林,M,Open,69.45,0.0,,265.0,135.0,255.0,655.0
IPLCN_033,Full Power,施宝发,M,Open,69.45,0.0,,225.0,130.0,285.0,640.0
IPLCN_033,Full Power,黄晋,M,Open,88.75,0.0,,275.0,185.0,250.0,710.0
IPLCN_033,Full Power,伍要希,F,Open,40.65,0.0,,125.0,45.0,142.5,312.5
IPLCN_033,Full Power,樊锐辉,M,J20-23,79.75,0.0,,245.0,130.0,265.0,640.0
IPLCN_033,Full Power,王海宁,M,Open,59.1,0.0,,192.5,117.5,205.0,515.0
IPLCN_033,Full Power,王龙伟,M,Open,93.75,0.0,,255.0,170.0,265.0,690.0
IPLCN_033,Full Power,梁海锋,M,Open,76.85,0.0,,215.0,132.5,270.0,617.5
IPLCN_033,Full Power,梁胤耀,M,Open,59.65,0.0,,180.0,107.5,217.5,505.0
IPLCN_033,Full Power,钟掉华,M,J20-23,66.25,0.0,,200.0,125.0,220.0,545.0
IPLCN_033,Full Power,蒋继捷,M,J20-23,59.4,0.0,,170.0,120.0,210.0,500.0
IPLCN_033,Full Power,江健,M,Open,71.0,0.0,,212.5,127.5,230.0,570.0
IPLCN_033,Full Power,潘梓锋,M,Open,59.45,0.0,,175.0,110.0,210.0,495.0
IPLCN_033,Full Power,周天笑,M,M40-44,103.5,0.0,,275.0,150.0,255.0,680.0
IPLCN_033,Full Power,吴强,M,Open,88.7,0.0,,247.5,145.0,240.0,632.5
IPLCN_033,Full Power,李义鹏,M,M40-44,109.0,0.0,,260.0,170.0,260.0,690.0
IPLCN_033,Full Power,黄家乐,M,Open,59.95,0.0,,182.5,102.5,192.5,477.5
IPLCN_033,Full Power,梁炜莹,F,J20-23,58.6,0.0,,140.0,57.5,160.0,357.5
IPLCN_033,Full Power,毛忠鹏,M,Open,80.4,0.0,,230.0,110.0,242.5,582.5
IPLCN_033,Full Power,詹唯轩,M,J20-23,89.7,0.0,,215.0,155.0,232.5,602.5
IPLCN_033,Full Power,陈梓链,M,J20-23,65.55,0.0,,185.0,110.0,200.0,495.0
IPLCN_033,Full Power,魏永志,M,Open,86.6,0.0,,220.0,115.0,255.0,590.0
IPLCN_033,Full Power,刘世赞,M,Open,59.75,0.0,,160.0,97.5,200.0,457.5
IPLCN_033,Full Power,郑明晓,F,Open,62.45,0.0,,135.0,72.5,150.0,357.5
IPLCN_033,Full Power,郑泽彬,M,Open,60.0,0.0,,165.0,102.5,190.0,457.5
IPLCN_033,Full Power,唐嘉杰,M,J20-23,75.0,0.0,,190.0,115.0,232.5,537.5
IPLCN_033,Full Power,郑志泽,M,J20-23,74.75,0.0,,200.0,120.0,215.0,535.0
IPLCN_033,Full Power,刘晓鹏,M,J20-23,117.8,0.0,,255.0,155.0,255.0,665.0
IPLCN_033,Full Power,蔡承浩,M,J15-19,72.5,0.0,,182.5,112.5,225.0,520.0
IPLCN_033,Full Power,倪旭威,M,Open,69.0,0.0,,205.0,117.5,180.0,502.5
IPLCN_033,Full Power,谢佳铭,M,Open,64.0,0.0,,187.5,100.0,187.5,475.0
IPLCN_033,Full Power,张锋,M,Open,82.85,0.0,,205.0,140.0,217.5,562.5
IPLCN_033,Full Power,陈家林,M,Open,64.4,0.0,,190.0,105.0,180.0,475.0
IPLCN_033,Full Power,朱俊业,M,M50-54,85.2,0.0,,220.0,132.5,215.0,567.5
IPLCN_033,Full Power,全宇清,M,Open,82.25,0.0,,220.0,115.0,220.0,555.0
IPLCN_033,Full Power,胡珀,M,M45-49,82.05,0.0,,212.5,117.5,222.5,552.5
IPLCN_033,Full Power,吴凤林,M,J20-23,71.9,0.0,,185.0,122.5,200.0,507.5
IPLCN_033,Full Power,陈俊熹,M,J15-19,81.95,0.0,,190.0,110.0,250.0,550.0
IPLCN_033,Full Power,林俊宇,M,J20-23,59.55,0.0,,162.5,95.0,180.0,437.5
IPLCN_033,Full Power,卢友宝,M,J15-19,78.35,0.0,,190.0,115.0,220.0,525.0
IPLCN_033,Full Power,李杨,M,Open,81.2,0.0,,215.0,120.0,200.0,535.0
IPLCN_033,Full Power,邓丹玲,F,Open,55.5,0.0,,122.5,42.5,147.5,312.5
IPLCN_033,Full Power,Unknown,F,Open,58.7,0.0,,122.5,60.0,140.0,322.5
IPLCN_033,Full Power,卢宇诚,M,J15-19,79.75,0.0,,202.5,117.5,200.0,520.0
IPLCN_033,Full Power,林狄亮,M,J20-23,73.4,0.0,,195.0,105.0,185.0,485.0
IPLCN_033,Full Power,钟丽盈,F,Open,46.65,0.0,,95.0,47.5,125.0,267.5
IPLCN_033,Full Power,王鑫杨,M,J20-23,85.55,0.0,,200.0,120.0,210.0,530.0
IPLCN_033,Full Power,谭剑威,M,Open,76.2,0.0,,200.0,80.0,215.0,495.0
IPLCN_033,Full Power,贾沛恒,M,Open,97.95,0.0,,220.0,120.0,225.0,565.0
IPLCN_033,Full Power,谢嘉铭,M,Open,81.6,0.0,,182.5,125.0,195.0,502.5
IPLCN_033,Full Power,蒋先亮,M,Open,74.75,0.0,,195.0,85.0,192.5,472.5
IPLCN_033,Full Power,林李晴,F,Open,65.25,0.0,,115.0,57.5,147.5,320.0
IPLCN_033,Full Power,章眠潇,M,Open,96.7,0.0,,215.0,122.5,200.0,537.5
