comp_id,event,name,sex,division,bw,gpa,weight_class,dots,s,b,d,total
CPA_019,Full Power,钱良爽,Unknown,Unknown,72.3,178.55,75,,,125.0,,
CPA_019,Full Power,王家鹏,Unknown,Unknown,99.6,174.87,100,,,145.0,,
CPA_019,Full Power,莫荣鑫,Unknown,Unknown,74.1,154.68,75,,,110.0,,
CPA_019,Full Power,杜小罡,Unknown,Unknown,124.7,152.53,125,,,140.0,,
CPA_019,Full Power,陈鹏源,Unknown,Unknown,59.45,149.34,60,,,90.0,,
CPA_018,Full Power,王斌,M,Unknown,66.5,916.85,67.5,,207.5,147.5,250.0,605.0
CPA_018,Full Power,王天健,M,Unknown,82.25,916.31,82.5,,255.0,175.0,265.0,695.0
CPA_018,Full Power,张春明,M,Unknown,89.2,906.53,90,,270.0,175.0,270.0,715.0
CPA_018,Full Power,白云旗,M,Unknown,99.3,905.51,100,,300.0,160.0,290.0,750.0
CPA_018,Full Power,赵岩玺,M,Unknown,66.3,839.94,67.5,,220.0,120.0,212.5,552.5
CPA_018,Full Power,刘云龙,M,Unknown,74.3,827.96,75,,217.5,127.5,245.0,590.0
CPA_018,Full Power,左祥铭,M,Unknown,88.7,819.86,90,,260.0,135.0,250.0,645.0
CPA_018,Full Power,刘乐,M,Unknown,94.05,785.57,100,,260.0,140.0,235.0,635.0
CPA_018,Full Power,张凯,M,Unknown,92.9,777.84,100,,240.0,155.0,230.0,625.0
CPA_018,Full Power,林坤,M,Unknown,89.5,777.76,90,,250.0,155.0,210.0,615.0
CPA_018,Full Power,徐诚,M,Unknown,104.6,766.84,110,,265.0,135.0,250.0,650.0
CPA_018,Full Power,陈飞,M,Unknown,74.5,752.72,75,,190.0,122.5,225.0,537.5
CPA_018,Full Power,范博远,M,Unknown,106.4,743.52,110,,235.0,145.0,255.0,635.0
CPA_018,Full Power,安琦良,M,Unknown,82.1,713.33,82.5,,210.0,115.0,215.0,540.0
CPA_018,Full Power,万雄,M,Unknown,81.9,708.09,82.5,,200.0,100.0,235.0,535.0
CPA_018,Full Power,杜泓成,M,Unknown,87.0,707.71,90,,205.0,125.0,222.5,552.5
CPA_018,Full Power,张泽晟,M,Unknown,109.9,703.86,110,,250.0,135.0,225.0,610.0
CPA_018,Full Power,昌盛,M,Unknown,82.3,702.06,82.5,,205.0,120.0,207.5,532.5
CPA_018,Full Power,马致凯,M,Unknown,79.65,689.65,82.5,,195.0,87.5,230.0,512.5
CPA_018,Full Power,彭麟智,M,Unknown,60.95,683.42,67.5,,125.0,125.0,170.0,420.0
CPA_018,Full Power,刘欣琰,F,Unknown,52.45,675.25,56,,100.0,55.0,127.5,282.5
CPA_018,Full Power,周颖,F,Unknown,59.79,670.4,60,,107.5,70.0,127.5,305.0
CPA_018,Full Power,祁麟,M,Unknown,121.5,660.9,125,,190.0,150.0,260.0,600.0
CPA_018,Full Power,白建明,M,Unknown,88.9,650.59,90,,180.0,122.5,210.0,512.5
CPA_018,Full Power,刘震启,M,Unknown,70.75,633.9,75,,167.5,100.0,170.0,437.5
CPA_018,Full Power,吴泽坤,M,Unknown,108.9,599.61,110,,210.0,97.5,210.0,517.5
CPA_018,Full Power,高云飞,M,Unknown,76.9,556.53,82.5,,170.0,75.0,160.0,405.0
CPA_018,Full Power,詹娅凤,F,Unknown,47.69,494.83,48,,80.0,37.5,75.0,192.5
CPA_018,Full Power,余长汶,M,Unknown,105.7,487.48,110,,125.0,165.0,125.0,415.0
CPA_018,Full Power,张妍,F,Unknown,49.8,427.49,52,,65.0,32.5,75.0,172.5
CPA_018,Full Power,党朝磊,M,Unknown,93.8,257.0,100,,,207.5,,
CPA_018,Full Power,李玉伟,M,Unknown,79.25,242.7,82.5,,,180.0,,
CPA_018,Full Power,马劲博,M,Unknown,59.5,239.82,60,,,145.0,,
CPA_018,Full Power,邱浩然,M,Unknown,80.8,219.98,82.5,,,165.0,,
CPA_018,Full Power,卜良,M,Unknown,103.2,195.92,110,,,165.0,,
CPA_018,Full Power,雷远,M,Unknown,73.4,169.89,75,,,120.0,,
CPA_018,Full Power,李光灿,M,Unknown,84.34,169.25,90,,,130.0,,
CPA_018,Full Power,孙威杰,M,Unknown,80.6,140.26,82.5,,,105.0,,
CPA_018,Full Power,潘怡杉,F,Unknown,55.38,92.19,56,,,40.0,,
CPA_017,Full Power,聂博之,M,Unknown,99.2,900.48,100,,285.0,190.0,270.0,745.0
CPA_017,Full Power,王雨豪,M,Unknown,81.6,799.01,82.5,,230.0,142.5,230.0,602.5
CPA_017,Full Power,朱梦晴,F,Unknown,53.55,782.49,56,,125.0,60.0,147.5,332.5
CPA_017,Full Power,唐曼雨,F,Unknown,56.35,769.22,60,,127.5,62.5,147.5,337.5
CPA_017,Full Power,朱佳俊,M,Unknown,86.2,744.02,90,,240.0,115.0,222.5,577.5
CPA_017,Full Power,王杰鸣,M,Unknown,87.8,682.65,90,,215.0,105.0,215.0,535.0
CPA_017,Full Power,查龙,M,Unknown,96.2,612.75,100,,187.5,102.5,210.0,500.0
CPA_017,Full Power,杨冬根,M,Unknown,66.9,604.53,67.5,,135.0,105.0,160.0,400.0
CPA_017,Full Power,王燕玲,F,Unknown,65.65,585.52,67.5,,95.0,50.0,135.0,280.0
CPA_017,Full Power,刘子彤,F,Unknown,56.7,533.95,60,,92.5,42.5,100.0,235.0
CPA_017,Full Power,何喻宽,M,Unknown,107.8,372.34,110,,75.0,170.0,75.0,320.0
CPA_017,Full Power,殷超群,M,Unknown,84.3,338.5,90,,,260.0,,
CPA_017,Full Power,叶书晨,M,Unknown,96.7,330.12,100,,,270.0,,
CPA_017,Full Power,殷超群,M,Unknown,84.3,227.84,90,,,175.0,,
CPA_017,Full Power,王皓文,M,Unknown,67.9,224.28,75,,,150.0,,
CPA_017,Full Power,叶书晨,M,Unknown,96.7,217.02,100,,,177.5,,
CPA_017,Full Power,肖帅,M,Unknown,84.1,215.1,90,,,165.0,,
CPA_017,Full Power,彭耀,M,Unknown,81.0,199.59,82.5,,,150.0,,
CPA_017,Full Power,杜卓明,M,Unknown,61.6,181.29,67.5,,,112.5,,
CPA_017,Full Power,范广乐,M,Unknown,76.3,165.57,82.5,,,120.0,,
CPA_016,Full Power,李博,Unknown,Unknown,89.7,967.46,90,,282.5,177.5,305.0,765.0
CPA_016,Full Power,AJ Jenkins,Unknown,Unknown,98.55,911.63,100,,270.0,162.5,320.0,752.5
CPA_016,Full Power,陈孟,Unknown,Unknown,81.45,817.15,82.5,,225.0,130.0,260.0,615.0
CPA_016,Full Power,朱彦棋,Unknown,Unknown,69.95,808.61,75,,215.0,115.0,222.5,552.5
CPA_016,Full Power,张贝宁,Unknown,Unknown,118.0,800.89,125,,260.0,175.0,282.5,717.5
CPA_016,Full Power,赵蕊,Unknown,Unknown,54.9,800.13,56,,135.0,55.0,155.0,345.0
CPA_016,Full Power,金浩磊,Unknown,Unknown,109.2,795.76,110,,277.5,162.5,247.5,687.5
CPA_016,Full Power,杜思远,Unknown,Unknown,89.95,779.95,90,,250.0,127.5,240.0,617.5
CPA_016,Full Power,周子直,Unknown,Unknown,93.25,766.66,100,,225.0,135.0,257.5,617.5
CPA_016,Full Power,冯宇宸,Unknown,Unknown,87.71,747.41,90,,240.0,125.0,220.0,585.0
CPA_016,Full Power,张逸南,Unknown,Unknown,88.5,746.77,90,,225.0,147.5,215.0,587.5
CPA_016,Full Power,华夏,Unknown,Unknown,81.85,724.63,82.5,,190.0,137.5,220.0,547.5
CPA_016,Full Power,王皓骞,Unknown,Unknown,96.3,709.96,100,,215.0,135.0,230.0,580.0
CPA_016,Full Power,谢颜西,Unknown,Unknown,47.85,665.59,48,,95.0,42.5,122.5,260.0
CPA_016,Full Power,郭廷轩,Unknown,Unknown,121.2,662.1,125,,220.0,140.0,240.0,600.0
CPA_016,Full Power,王劲森,Unknown,Unknown,87.5,661.17,90,,185.0,142.5,190.0,517.5
CPA_016,Full Power,龚宗艳,Unknown,Unknown,54.3,658.91,56,,122.5,45.0,115.0,282.5
CPA_016,Full Power,彭坤,Unknown,Unknown,66.4,623.3,67.5,,140.0,100.0,170.0,410.0
CPA_016,Full Power,李营莉,Unknown,Unknown,71.1,578.61,75,,120.0,47.5,120.0,287.5
CPA_016,Full Power,马妮莎,Unknown,Unknown,48.5,372.77,52,,55.0,27.5,65.0,147.5
CPA_016,Full Power,郭东,Unknown,Unknown,86.35,225.17,90,,,175.0,,
CPA_016,Full Power,Andrew Derry,Unknown,Unknown,98.25,218.31,100,,,180.0,,
CPA_016,Full Power,李焕强,Unknown,Unknown,70.5,203.28,75,,,140.0,,
CPA_016,Full Power,汪聪意,Unknown,Unknown,81.7,179.03,82.5,,,135.0,,
CPA_016,Full Power,朱雨晟,Unknown,Unknown,85.75,141.91,90,,,110.0,,
CPA_016,Full Power,郭欣雨,Unknown,Unknown,55.85,114.59,56,,,50.0,,
CPA_015,Full Power,张礼迅,M,Unknown,78.8,,83,462.69,255.0,140.0,270.0,665.0
CPA_015,Full Power,赵志冉,M,Unknown,73.8,,74,453.08,230.0,155.0,240.0,625.0
CPA_015,Full Power,张浩,M,Unknown,108.4,,120,449.66,290.0,195.0,270.0,755.0
CPA_015,Full Power,吴启明,M,Unknown,103.4,,105,436.96,290.0,130.0,300.0,720.0
CPA_015,Full Power,王泰然,M,Unknown,99.4,,105,425.82,265.0,150.0,275.0,690.0
CPA_015,Full Power,王吉祥,M,Unknown,81.5,,83,419.51,230.0,160.0,225.0,615.0
CPA_015,Full Power,王点,M,Unknown,81.3,,8,416.69,222.5,125.0,262.5,610.0
CPA_015,Full Power,张友乐,M,Unknown,88.1,,93,402.02,240.0,135.0,240.0,615.0
CPA_015,Full Power,王俊,M,Unknown,82.3,,8,391.73,222.5,135.0,220.0,577.5
CPA_015,Full Power,朱经纬,M,Unknown,81.4,,83,389.09,210.0,125.0,235.0,570.0
CPA_015,Full Power,吴潇彤,M,Unknown,109.4,,120,388.74,240.0,140.0,275.0,655.0
CPA_015,Full Power,陈庆,M,Unknown,69.5,,74,381.23,185.0,115.0,205.0,505.0
CPA_015,Full Power,杨龙康,M,Unknown,73.1,,74,379.32,205.0,110.0,205.0,520.0
CPA_015,Full Power,刘建超,M,Unknown,81.7,,83,378.05,175.0,145.0,235.0,555.0
CPA_015,Full Power,沈鹏举,M,Unknown,109.8,,120,373.38,252.5,162.5,215.0,630.0
CPA_015,Full Power,常峰,M,Unknown,72.8,,74,365.73,175.0,135.0,190.0,500.0
CPA_015,Full Power,李润申,M,Unknown,91.0,,93,364.93,230.0,130.0,207.5,567.5
CPA_015,Full Power,李齐琳,F,Unknown,59.5,,63,356.62,122.5,57.5,140.0,320.0
CPA_015,Full Power,李紫薇,F,Unknown,50.0,,52,353.98,87.5,55.0,140.0,282.5
CPA_015,Full Power,张玉皓,M,Unknown,81.6,,8,349.34,190.0,92.5,230.0,512.5
CPA_015,Full Power,齐子廉,M,Unknown,71.7,,74,349.15,170.0,102.5,200.0,472.5
CPA_015,Full Power,周阿龙,M,Unknown,71.7,,74,339.91,170.0,120.0,170.0,460.0
CPA_015,Full Power,张子骏,M,Unknown,91.4,,93,338.47,195.0,122.5,210.0,527.5
CPA_015,Full Power,曹吉荣,M,Unknown,89.5,,93,337.18,200.0,120.0,200.0,520.0
CPA_015,Full Power,杜宇骁,M,Unknown,73.0,,74,335.86,185.0,100.0,175.0,460.0
CPA_015,Full Power,周思杰,M,Unknown,71.1,,74,334.42,175.0,100.0,175.0,450.0
CPA_015,Full Power,张浩,M,Unknown,107.9,,120,119.33,,200.0,,
CPA_015,Full Power,陈宇晖,M,Unknown,80.1,,83,118.86,,172.5,,
CPA_015,Full Power,格桑,M,Unknown,73.5,,74,116.3,,160.0,,
CPA_015,Full Power,黄海博,M,Unknown,85.3,,93,111.38,,167.5,,
CPA_015,Full Power,邵毅,M,Unknown,89.9,,93,105.13,,162.5,,
CPA_015,Full Power,胡文鹏,M,Unknown,101.8,,105,103.84,,170.0,,
CPA_015,Full Power,杨云桥,M,Unknown,81.3,,83,102.46,,150.0,,
CPA_015,Full Power,蔡基祥,M,Unknown,73.3,,74,101.94,,140.0,,
CPA_015,Full Power,朱心宇,M,Unknown,73.2,,74,80.17,,110.0,,
CPA_015,Full Power,李晶晶,F,Unknown,56.4,,57,77.87,,67.5,,
CPA_015,Full Power,马强,M,Unknown,77.3,,83,73.92,,105.0,,
CPA_014,Push-Pull,曹金楷,Unknown,Unknown,67.5,601.58,65.2,,,130.0,260.0,390.0
CPA_014,Push-Pull,陈俊强,Unknown,Unknown,75.0,506.15,73.35,,,117.5,240.0,357.5
CPA_014,Push-Pull,李志豪,Unknown,Unknown,110.0,501.89,107,,,160.0,270.0,430.0
CPA_014,Push-Pull,殷超群,Unknown,Unknown,90.0,482.37,84,,,140.0,230.0,370.0
CPA_014,Push-Pull,周枫,Unknown,Unknown,67.5,476.87,65.4,,,100.0,210.0,310.0
CPA_014,Push-Pull,杨博宇,Unknown,Unknown,82.5,397.77,79.25,,,112.5,182.5,295.0
CPA_014,Full Power,万肖飞,Unknown,Unknown,120.0,971.83,125,,330.0,255.0,292.5,877.5
CPA_014,Full Power,张庆,Unknown,Unknown,50.45,969.7,52,,177.5,120.0,207.5,505.0
CPA_014,Full Power,曹金楷,Unknown,Unknown,65.2,925.52,67.5,,200.0,135.0,265.0,600.0
CPA_014,Full Power,Billy,Unknown,Unknown,74.1,924.56,75,,227.5,120.0,310.0,657.5
CPA_014,Full Power,彭桥智,Unknown,Unknown,74.5,840.24,75,,210.0,125.0,265.0,600.0
CPA_014,Full Power,张俊,Unknown,Unknown,95.05,837.27,100,,245.0,190.0,245.0,680.0
CPA_014,Full Power,冯展超,Unknown,Unknown,88.9,812.45,90,,240.0,160.0,240.0,640.0
CPA_014,Full Power,赵宏建,Unknown,Unknown,93.55,793.63,100,,242.5,157.5,240.0,640.0
CPA_014,Full Power,Adam,Unknown,Unknown,118.45,791.72,125,,250.0,160.0,300.0,710.0
CPA_014,Full Power,官钰皓,Unknown,Unknown,72.85,781.94,75,,190.0,130.0,230.0,550.0
CPA_014,Full Power,桂镜宾,Unknown,Unknown,118.0,770.2,125,,255.0,175.0,260.0,690.0
CPA_014,Full Power,陈东,Unknown,Unknown,74.65,749.21,75,,185.0,115.0,235.0,535.0
CPA_014,Full Power,杜家臣,Unknown,Unknown,66.15,739.32,67.5,,165.0,105.0,215.0,485.0
CPA_014,Full Power,刘一丁,Unknown,Unknown,94.85,724.21,100,,210.0,137.5,240.0,587.5
CPA_014,Full Power,林静文,Unknown,Unknown,54.45,723.05,56,,115.0,72.5,122.5,310.0
CPA_014,Full Power,JakeTucker,Unknown,Unknown,89.5,717.69,90,,187.5,140.0,240.0,567.5
CPA_014,Full Power,钟荣茂,Unknown,Unknown,74.7,714.2,75,,185.0,115.0,210.0,510.0
CPA_014,Full Power,王若宇,Unknown,Unknown,99.25,706.3,100,,225.0,130.0,230.0,585.0
CPA_014,Full Power,陈洽楷,Unknown,Unknown,58.75,701.79,60,,150.0,90.0,180.0,420.0
CPA_014,Full Power,陈诗雨,Unknown,Unknown,81.8,691.54,82.5,,182.5,130.0,210.0,522.5
CPA_014,Full Power,Jonathan,Unknown,Unknown,88.45,674.52,90,,190.0,115.0,225.0,530.0
CPA_014,Full Power,柯玉婵,Unknown,Unknown,83.25,631.97,90,,135.0,50.0,150.0,335.0
CPA_014,Full Power,龚宗艳,Unknown,Unknown,51.36,617.81,52,,102.5,42.5,110.0,255.0
CPA_014,Full Power,高子琳,Unknown,Unknown,64.75,588.76,67.5,,100.0,50.0,130.0,280.0
CPA_014,Full Power,张文静,Unknown,Unknown,51.0,510.65,52,,77.5,37.5,95.0,210.0
CPA_014,Full Power,石嘉华,Unknown,Unknown,51.55,482.81,52,,70.0,35.0,95.0,200.0
CPA_014,Full Power,曲芳凝,Unknown,Unknown,74.5,447.82,75,,92.5,40.0,95.0,227.5
CPA_014,Full Power,胡若蝶,Unknown,Unknown,53.45,442.53,56,,57.5,30.0,100.0,187.5
CPA_014,Deadlift Only,曹金楷,Unknown,Unknown,65.2,401.05,67.5,,,,260.0,
CPA_014,Deadlift Only,滕可,Unknown,Unknown,64.85,348.01,67.5,,,,225.0,
CPA_014,Deadlift Only,陈俊强,Unknown,Unknown,73.35,339.79,75,,,,240.0,
CPA_014,Deadlift Only,王锦杨,Unknown,Unknown,79.9,329.03,82.5,,,,245.0,
CPA_014,Deadlift Only,周枫,Unknown,Unknown,65.4,323.04,67.5,,,,210.0,
CPA_014,Deadlift Only,吴市行,Unknown,Unknown,80.5,321.93,82.5,,,,241.0,
CPA_014,Deadlift Only,李志豪,Unknown,Unknown,107.0,315.14,110,,,,270.0,
CPA_014,Deadlift Only,殷超群,Unknown,Unknown,84.0,299.85,90,,,,230.0,
CPA_014,Deadlift Only,柯玉婵,Unknown,Unknown,83.25,292.41,90,,,,155.0,
CPA_014,Deadlift Only,杨博宇,Unknown,Unknown,79.25,246.08,82.5,,,,182.5,
CPA_014,Bench Only,万肖飞,Unknown,Unknown,120.0,282.41,125,,,255.0,,
CPA_014,Bench Only,张俊,Unknown,Unknown,95.05,240.1,100,,,195.0,,
CPA_014,Bench Only,张庆,Unknown,Unknown,50.45,231.38,52,,,120.5,,
CPA_014,Bench Only,柏斌,Unknown,Unknown,82.5,223.82,82.5,,,170.0,,
CPA_014,Bench Only,叶狄锟,Unknown,Unknown,93.8,216.75,100,,,175.0,,
CPA_014,Bench Only,Andrew Derry,Unknown,Unknown,106.0,213.93,110,,,182.5,,
CPA_014,Bench Only,曹金楷,Unknown,Unknown,65.2,200.53,67.5,,,130.0,,
CPA_014,Bench Only,王金鑫,Unknown,Unknown,89.9,189.46,90,,,150.0,,
CPA_014,Bench Only,李志豪,Unknown,Unknown,107.0,186.75,110,,,160.0,,
CPA_014,Bench Only,殷超群,Unknown,Unknown,84.0,182.52,90,,,140.0,,
CPA_014,Bench Only,林静文,Unknown,Unknown,54.45,174.93,56,,,75.0,,
CPA_014,Bench Only,马子涵,Unknown,Unknown,54.8,172.94,56,,,97.5,,
CPA_014,Bench Only,陈俊强,Unknown,Unknown,73.35,166.36,75,,,117.5,,
CPA_014,Bench Only,王骐宇,Unknown,Unknown,54.8,159.63,56,,,90.0,,
CPA_014,Bench Only,周枫,Unknown,Unknown,65.4,153.83,67.5,,,100.0,,
CPA_014,Bench Only,赵书豪,Unknown,Unknown,88.7,152.53,90,,,120.0,,
CPA_014,Bench Only,宋家豪,Unknown,Unknown,66.1,152.44,67.5,,,100.0,,
CPA_014,Bench Only,张昭,Unknown,Unknown,66.45,152.03,67.5,,,100.0,,
CPA_014,Bench Only,杨博宇,Unknown,Unknown,79.25,151.69,82.5,,,112.5,,
CPA_014,Bench Only,石晨淞,Unknown,Unknown,155.4,137.35,140+,,,140.0,,
CPA_013,Full Power,,Unknown,Unknown,98.3,958.13,100,,300.0,187.5,302.5,790.0
CPA_013,Full Power,方可,Unknown,Unknown,121.1,926.94,125,,315.0,220.0,305.0,840.0
CPA_013,Full Power,周鹏飞,Unknown,Unknown,88.5,867.53,90,,260.0,172.5,250.0,682.5
CPA_013,Full Power,梁潇,Unknown,Unknown,89.0,849.48,90,,240.0,160.0,270.0,670.0
CPA_013,Full Power,宋泽雨,Unknown,Unknown,88.8,847.36,90,,240.0,167.5,260.0,667.5
CPA_013,Full Power,许敬扬,Unknown,Unknown,66.4,832.34,67.5,,192.5,125.0,230.0,547.5
CPA_013,Full Power,魏之强,Unknown,Unknown,89.9,805.21,90,,235.0,142.5,260.0,637.5
CPA_013,Full Power,张轩,Unknown,Unknown,82.2,789.28,82.5,,230.0,157.5,210.0,597.5
CPA_013,Full Power,卓悦,Unknown,Unknown,97.1,783.72,100,,230.0,162.5,250.0,642.5
CPA_013,Full Power,张博远,Unknown,Unknown,79.5,770.38,82.5,,235.0,102.5,235.0,572.5
CPA_013,Full Power,陈品竹,Unknown,Unknown,86.9,769.54,90,,210.0,120.0,270.0,600.0
CPA_013,Full Power,王行,Unknown,Unknown,99.1,767.52,100,,230.0,155.0,250.0,635.0
CPA_013,Full Power,伏继浩,Unknown,Unknown,81.0,765.08,82.5,,200.0,137.5,237.5,575.0
CPA_013,Full Power,郑恩雨,Unknown,Unknown,74.8,754.27,75,,200.0,105.0,235.0,540.0
CPA_013,Full Power,张兴,Unknown,Unknown,67.5,749.59,67.5,,192.5,112.5,195.0,500.0
CPA_013,Full Power,王凤山,Unknown,Unknown,86.0,746.76,100,,220.0,135.0,260.0,615.0
CPA_013,Full Power,张弛,Unknown,Unknown,85.6,739.51,90,,210.0,150.0,212.5,572.5
CPA_013,Full Power,姚望,Unknown,Unknown,105.6,710.66,110,,235.0,140.0,230.0,605.0
CPA_013,Full Power,章晓宇,Unknown,Unknown,88.3,706.33,90,,200.0,115.0,240.0,555.0
CPA_013,Full Power,张安然,Unknown,Unknown,78.8,703.95,82.5,,200.0,135.0,185.0,520.0
CPA_013,Full Power,卜林生,Unknown,Unknown,87.4,703.6,90,,195.0,135.0,220.0,550.0
CPA_013,Full Power,于洋,Unknown,Unknown,74.3,695.15,75,,137.5,77.5,137.5,352.5
CPA_013,Full Power,张伯浩,Unknown,Unknown,79.6,682.92,82.5,,182.5,115.0,210.0,507.5
CPA_013,Full Power,姜玺阳,Unknown,Unknown,88.7,680.04,90,,200.0,135.0,200.0,535.0
CPA_013,Full Power,余镐,Unknown,Unknown,73.6,670.71,75,,160.0,107.5,207.5,475.0
CPA_013,Full Power,赵煦宁,Unknown,Unknown,95.1,664.89,100,,185.0,125.0,230.0,540.0
CPA_013,Full Power,杨续,Unknown,Unknown,65.6,655.55,67.5,,160.0,107.5,160.0,427.5
CPA_013,Full Power,夏萌,Unknown,Unknown,64.8,646.58,67.5,,125.0,60.0,122.5,307.5
CPA_013,Full Power,朱荣营,Unknown,Unknown,55.8,607.34,56,,100.0,60.0,105.0,265.0
CPA_013,Full Power,刘静,Unknown,Unknown,64.1,592.49,67.5,,97.5,50.0,132.5,280.0
CPA_013,Full Power,方丁宁,Unknown,Unknown,66.6,586.32,67.5,,120.0,42.5,120.0,282.5
CPA_013,Full Power,曹文骄,Unknown,Unknown,46.0,548.59,48,,75.0,40.0,92.5,207.5
CPA_013,Full Power,夏梦,Unknown,Unknown,59.5,539.93,60,,100.0,45.0,100.0,245.0
CPA_013,Full Power,刘祎萌,Unknown,Unknown,50.3,491.85,52,,60.0,40.0,100.0,200.0
CPA_013,Full Power,孟彬,Unknown,Unknown,53.4,466.13,56,,50.0,52.5,95.0,197.5
CPA_013,Full Power,张彬,Unknown,Unknown,64.4,380.09,67.5,,50.0,30.0,100.0,180.0
CPA_013,Full Power,张博远,Unknown,Unknown,79.5,336.41,82.5,,,,250.0,
CPA_013,Full Power,索世豪,Unknown,Unknown,64.9,332.55,67.5,,,,215.0,
CPA_013,Full Power,翟禹荃,Unknown,Unknown,80.2,308.45,82.5,,,,230.0,
CPA_013,Full Power,王天悦,Unknown,Unknown,59.5,264.46,60,,,,120.0,
CPA_013,Full Power,刘俊隆,Unknown,Unknown,115.2,231.56,125,,,205.0,,
CPA_013,Full Power,屈又铭,Unknown,Unknown,81.4,225.88,82.5,,,170.0,,
CPA_013,Full Power,李楠,Unknown,Unknown,86.3,212.31,90,,,165.0,,
CPA_013,Full Power,董利军,Unknown,Unknown,68.0,209.2,90,,,165.0,,
CPA_013,Full Power,李德荣,Unknown,Unknown,115.1,189.2,125,,,167.5,,
CPA_013,Full Power,卓悦,Unknown,Unknown,97.1,189.07,100,,,155.0,,
CPA_013,Full Power,郭至荣,Unknown,Unknown,116.3,185.45,125,,,165.0,,
CPA_013,Full Power,江艺鑫,Unknown,Unknown,64.2,179.6,67.5,,,115.0,,
CPA_013,Full Power,陈陆腾,Unknown,Unknown,103.5,177.73,110,,,,150.0,
CPA_013,Full Power,陈豪,Unknown,Unknown,93.0,177.13,100,,,142.5,,
CPA_013,Full Power,霍达,Unknown,Unknown,81.1,172.97,82.5,,,130.0,,
CPA_013,Full Power,曹文骄,Unknown,Unknown,46.0,171.85,48,,,,65.0,
CPA_013,Full Power,付亚茹,Unknown,Unknown,63.6,148.75,67.5,,,70.0,,
CPA_013,Full Power,李一帆,Unknown,Unknown,58.1,128.53,60,,,57.5,,
CPA_013,Full Power,曹文骄,Unknown,Unknown,46.0,92.53,48,,,35.0,,
CPA_012,Full Power,薛毅林,Unknown,Unknown,67.0,919.44,67.5,,215.0,135.0,260.0,610.0
CPA_012,Full Power,王斌,Unknown,Unknown,67.2,904.36,67.5,,200.0,150.0,250.0,600.0
CPA_012,Full Power,宋乐琦,Unknown,Unknown,105.3,876.06,110,,300.0,170.0,275.0,745.0
CPA_012,Full Power,薛寒冰,Unknown,Unknown,81.8,866.91,82.5,,262.5,132.5,260.0,655.0
CPA_012,Full Power,张运龙,Unknown,Unknown,95.4,811.65,100,,280.0,145.0,235.0,660.0
CPA_012,Full Power,杨华,Unknown,Unknown,121.7,773.8,125,,290.0,182.5,230.0,702.5
CPA_012,Full Power,王家栋,Unknown,Unknown,102.6,752.69,110,,240.0,162.5,230.0,632.5
CPA_012,Full Power,吕雯静,Unknown,Unknown,56.0,685.64,56,,117.5,55.0,127.5,300.0
CPA_012,Full Power,郭嘉乐,Unknown,Unknown,74.8,670.46,75,,170.0,120.0,170.0,460.0
CPA_012,Full Power,刘槿川,Unknown,Unknown,88.8,653.77,90,,170.0,120.0,205.0,495.0
CPA_012,Full Power,晏灵犀,Unknown,Unknown,74.9,649.51,75,,135.0,100.0,230.0,465.0
CPA_012,Full Power,贾浩然,Unknown,Unknown,81.85,635.29,82.5,,175.0,125.0,180.0,480.0
CPA_012,Full Power,候佳乐,Unknown,Unknown,89.05,627.6,90,,175.0,120.0,200.0,495.0
CPA_012,Full Power,苏世奇,Unknown,Unknown,85.1,625.28,90,,180.0,117.5,185.0,482.5
CPA_012,Full Power,李玉龙,Unknown,Unknown,82.4,593.29,82.5,,175.0,90.0,185.0,450.0
CPA_012,Full Power,徐文振,Unknown,Unknown,93.1,571.8,100,,170.0,120.0,170.0,460.0
CPA_012,Full Power,吕素芹,Unknown,Unknown,54.5,552.37,56,,82.5,50.0,105.0,237.5
CPA_012,Full Power,郭锦鹏,Unknown,Unknown,99.65,491.44,100,,145.0,92.5,170.0,407.5
CPA_012,Full Power,张俊威,Unknown,Unknown,65.8,489.38,67.5,,115.0,80.0,125.0,320.0
CPA_012,Full Power,魏研宇,Unknown,Unknown,59.85,478.07,60,,80.0,42.5,95.0,217.5
CPA_012,Full Power,薛毅林,Unknown,Unknown,67.0,406.96,67.5,,,270.0,,
CPA_012,Full Power,王斌,Unknown,Unknown,67.2,384.36,67.5,,,255.0,,
CPA_012,Full Power,刘锦源,Unknown,Unknown,56.0,382.82,56,,70.0,27.5,70.0,167.5
CPA_012,Full Power,乔一鹤,Unknown,Unknown,74.75,342.22,75,,,245.0,,
CPA_012,Full Power,吴帅岐,Unknown,Unknown,50.9,332.73,52,,,175.0,,
CPA_012,Full Power,谷逸天,Unknown,Unknown,99.5,247.23,100,,,205.0,,
CPA_012,Full Power,王斌,Unknown,Unknown,67.2,226.09,67.5,,,150.0,,
CPA_012,Full Power,郭立兵,Unknown,Unknown,106.7,222.24,110,,,190.0,,
CPA_012,Full Power,姜振宇,Unknown,Unknown,110.2,172.9,125,,,150.0,,
CPA_012,Full Power,张梓,Unknown,Unknown,120.0,160.59,125,,,145.0,,
CPA_012,Full Power,谷逸天,Unknown,Unknown,99.5,144.72,100,,,120.0,,
CPA_011,Full Power,周进,Unknown,Unknown,92.9,964.53,100,,282.5,180.0,312.5,775.0
CPA_011,Full Power,田浩宇,Unknown,Unknown,74.15,956.2,75,,250.0,160.0,270.0,680.0
